,Combined_ID,Year,How.satisfied.are.you.with.your.life.in.general,How.satisfied.are.you.with.Somerville.as.a.place.to.live,How.satisfied.are.you.with.your.neighborhood,How.proud.are.you.to.be.a.Somerville.resident,How.would.you.rate.the.following..The.availability.of.information.about.city.services,How.would.you.rate.the.following..The.cost.of.housing,How.would.you.rate.the.following..The.overall.quality.of.public.schools,How.would.you.rate.the.following..Your.trust.in.the.local.police,How.would.you.rate.the.following..The.maintenance.of.streets.and.sidewalks,How.would.you.rate.the.following..The.availability.of.social.community.events,How.safe.do.you.feel.walking.in.your.neighborhood.at.night,How.satisfied.are.you.with.the.beauty.or.physical.setting.of.your.neighborhood,How.satisfied.are.you.with.the.appearance.of.parks.and.squares.in.your.neighborhood,What.is.your.gender,Age,What.is.your.race.or.ethnicity,Do.you.have.children.age.18.or.younger.who.live.with.you,Describe.your.housing.status.in.Somerville,Do.you.plan.to.move.away.from.Somerville.in.the.next.two.years,How.long.have.you.lived.here,What.is.your.annual.household.income,Are.you.a.student,How.anxious.did.you.feel.yesterday,How.satisfied.are.you.with.the.quality.and.number.of.transportation.options.available.to.you,Language,What.languages.do.you.speak.at.home,Class
2290,2291.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2304,2305.0,2011,2.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2309,2310.0,2011,1.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2312,2313.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2327,2328.0,2011,1.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2360,2361.0,2011,1.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2367,2368.0,2011,6.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2369,2370.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2375,2376.0,2011,5.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2411,2412.0,2011,8.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2412,2413.0,2011,6.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2413,2414.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2418,2419.0,2011,9.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2419,2420.0,2011,2.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2438,2439.0,2011,3.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2476,2477.0,2011,5.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2481,2482.0,2011,7.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2498,2499.0,2011,8.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2503,2504.0,2011,8.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2530,2531.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2541,2542.0,2011,1.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2544,2545.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2552,2553.0,2011,3.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2562,2563.0,2011,2.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2575,2576.0,2011,1.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2582,2583.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2589,2590.0,2011,8.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2623,2624.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2624,2625.0,2011,5.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2629,2630.0,2011,7.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2638,2639.0,2011,3.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2646,2647.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2650,2651.0,2011,5.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2701,2702.0,2011,5.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2707,2708.0,2011,6.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2708,2709.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2723,2724.0,2011,1.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2727,2728.0,2011,6.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2767,2768.0,2011,4.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2770,2771.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2772,2773.0,2011,6.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2798,2799.0,2011,6.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2800,2801.0,2011,9.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2801,2802.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2802,2803.0,2011,4.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2818,2819.0,2011,4.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2820,2821.0,2011,2.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2825,2826.0,2011,4.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2837,2838.0,2011,2.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2844,2845.0,2011,8.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2848,2849.0,2011,4.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2865,2866.0,2011,4.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2880,2881.0,2011,2.0,10.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2882,2883.0,2011,2.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2894,2895.0,2011,4.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2895,2896.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2911,2912.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2955,2956.0,2011,2.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2974,2975.0,2011,3.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2993,2994.0,2011,5.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
2997,2998.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3040,3041.0,2011,7.0,2.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3050,3051.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3065,3066.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3069,3070.0,2011,5.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3078,3079.0,2011,4.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3110,3111.0,2011,5.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3124,3125.0,2011,3.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3127,3128.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3128,3129.0,2011,5.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3129,3130.0,2011,6.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3130,3131.0,2011,9.0,1.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3135,3136.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3154,3155.0,2011,8.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3157,3158.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3163,3164.0,2011,3.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3164,3165.0,2011,5.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3176,3177.0,2011,1.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3189,3190.0,2011,7.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3212,3213.0,2011,9.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3215,3216.0,2011,4.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3228,3229.0,2011,4.0,5.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3244,3245.0,2011,3.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3247,3248.0,2011,4.0,4.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3273,3274.0,2011,3.0,7.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3294,3295.0,2011,1.0,9.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3298,3299.0,2011,1.0,3.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3301,3302.0,2011,7.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3308,3309.0,2011,3.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3313,3314.0,2011,2.0,6.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3323,3324.0,2011,5.0,8.0,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
3327,3328.0,2011,1.0,5.7260677466863035,5.114427860696518,5.6923076923076925,3.443850267379679,1.736318407960199,2.9245283018867925,3.2967032967032965,2.6684491978609626,3.482051282051282,6.11139896373057,5.424870466321243,6.17741935483871,1,30,30,0,2,0,16,1,0,4,5.631578947368421,1,4,1
